date,emiten,close,volume,stock_return,volatility,market_return
2022-11-01,ADRO,3870.0,1690000000.0,-0.02802731225465585,0.07325734692074189,-0.0024795149584364933
2022-12-01,ADRO,3850.0,1370000000.0,-0.005181358741997629,0.016929608820505256,-0.0331197597114306
2023-01-01,ADRO,2960.0,1800000000.0,-0.2628838799637238,0.1426476629274737,-0.0016479233763593043
2023-02-01,ADRO,2990.0,1470000000.0,0.010084119066626008,0.1533814160578094,0.0005700679412241864
2023-03-01,ADRO,2900.0,1380000000.0,-0.030562650410166696,0.1472734656259172,-0.005562522219070441
2023-04-01,ADRO,3130.0,909160000.0,0.07632226755963355,0.05395065318432563,0.016098299698546623
2023-05-01,ADRO,2040.0,2130000000.0,-0.4280831966959368,0.26579184925414395,-0.04170069344666613
2023-06-01,ADRO,2230.0,851580000.0,0.08905177761590227,0.29496200163570696,0.004305339275587631
2023-07-01,ADRO,2410.0,954940000.0,0.07762516203053625,0.2953247064069382,0.03965431514346898
2023-08-01,ADRO,2670.0,999090000.0,0.10245172490959459,0.012426345370472512,0.0031545722045208738
2023-09-01,ADRO,2850.0,1150000000.0,0.06524052186840094,0.01894910362042943,-0.0019246900994165587
2023-10-01,ADRO,2560.0,994010000.0,-0.10731173578908804,0.11192234264491713,-0.02741606554326939
2023-11-01,ADRO,2620.0,738670000.0,0.02316705928153438,0.089971452731618,0.047508563312092064
2023-12-01,ADRO,2380.0,863960000.0,-0.09607383008962221,0.07230651905328242,0.02676293980768268
2024-01-01,ADRO,2400.0,904050000.0,0.00836824967051658,0.06499428499049097,-0.008958165638470818
2024-02-01,ADRO,2420.0,614240000.0,0.008298802814695064,0.06027962528481818,0.014895569767091568
2024-03-01,ADRO,2700.0,989050000.0,0.10948423284168841,0.05839939800672361,-0.003738470569610915
2024-04-01,ADRO,2710.0,593580000.0,0.0036968618813262026,0.05979219147013443,-0.007520515015338369
2024-05-01,ADRO,2770.0,814200000.0,0.021898685307637524,0.05655896976841608,-0.0370983919353244
2024-06-01,ADRO,2790.0,617030000.0,0.007194275634027231,0.009658829663834209,0.013230616701557592
2024-07-01,ADRO,3220.0,840800000.0,0.1433397637230427,0.07472142610784678,0.026843631055421528
2024-08-01,ADRO,3560.0,1370000000.0,0.10037918530762223,0.06959960801573052,0.05561615066980826
2024-09-01,ADRO,3810.0,2350000000.0,0.06786864427467051,0.03785594723605404,-0.018791683239290726
2024-10-01,ADRO,3620.0,1300000000.0,-0.051155163300929896,0.07977704437604763,0.006103866467383769
2024-11-01,ADRO,2080.0,3760000000.0,-0.5541061321244531,0.3301461712350693,-0.06262134395122569
2024-12-01,ADRO,2430.0,3210000000.0,0.15552336363923056,0.36497710243166753,-0.004842842825418933
2025-01-01,ADRO,2330.0,1100000000.0,-0.042022989774847926,0.3662484875244461,0.004129936591605287
2025-02-01,ADRO,2070.0,771040000.0,-0.11831966030033153,0.14132453516689752,-0.12551767605732353
2025-03-01,ADRO,1845.0,1530000000.0,-0.11506932978478723,0.04314223447037768,0.03756264593448044
2025-04-01,ADRO,1900.0,1170000000.0,0.029374608679904317,0.084348694019981,0.03859213403365827
2025-05-01,ADRO,2200.0,2590000000.0,0.14660347419187544,0.13107206326382984,0.058690217015341
2025-06-01,ADRO,1830.0,1610000000.0,-0.18414139351094064,0.16769210755257097,-0.035192060012927184
2025-07-01,ADRO,1850.0,1530000000.0,0.010869672236903891,0.16625540004714384,0.0772878568141945
2025-08-01,ADRO,1755.0,2550000000.0,-0.05271678217240435,0.09945265323588459,0.045212250234753795
2025-09-01,ADRO,1690.0,1990000000.0,-0.037740327982847086,0.03324270217106119,0.029019973653141105
2025-10-01,ADRO,1885.0,3660000000.0,0.109199291964992,0.08947286474547675,0.012674484643434646
2025-11-01,ADRO,1810.0,1880000000.0,-0.040600975622239764,0.0856733674920222,0.0412720713220834
2020-03-01,AMRT,800.0,13790000.0,0.03174869831458027,0.06352944175299995,-0.1834195973864485
2020-04-01,AMRT,870.0,3060000.0,0.08388148398070203,0.057908096408059884,0.038354495264067964
2020-05-01,AMRT,910.0,3730000.0,0.04495138786226627,0.027103784288032007,0.007858532672410662
2020-06-01,AMRT,795.0,7900000.0,-0.13510248485656381,0.11682531694269008,0.03143027116709011
2020-07-01,AMRT,740.0,10540000.0,-0.07169192845611645,0.09132903790307993,0.04859026687461751
2020-08-01,AMRT,715.0,12420000.0,-0.03436764350420777,0.05092725068250123,0.017108421431161196
2020-09-01,AMRT,665.0,13700000.0,-0.07249550203815347,0.02178486314721607,-0.07293113825253193
2020-10-01,AMRT,680.0,4420000.0,0.022305757514298186,0.04770200343822097,0.0516584197935001
2020-11-01,AMRT,710.0,16510000.000000002,0.04317217186520878,0.06164643386118635,0.09022142866260591
2020-12-01,AMRT,800.0,82340000.0,0.11934675763256623,0.05107988917477878,0.06328303840441724
2021-01-01,AMRT,780.0,30220000.0,-0.025317807984289897,0.0723662921091108,-0.01971449038253515
2021-02-01,AMRT,1020.0,78730000.0,0.26826398659467937,0.14679603067696587,0.06271805523165051
2021-03-01,AMRT,900.0,167190000.0,-0.12516314295400605,0.2045092774131698,-0.04192538321065883
2021-04-01,AMRT,950.0,199740000.0,0.05406722127027579,0.19697236862071307,0.0016859835362027938
2021-05-01,AMRT,905.0,102990000.0,-0.048527040894660436,0.08992793246815922,-0.008064964990874517
2021-06-01,AMRT,1250.0,2420000000.0,0.3229638865964207,0.19184911973600166,0.006373969346252885
2021-07-01,AMRT,1350.0,1060000000.0,0.0769610411361284,0.18897538107493886,0.014026987831836188
2021-08-01,AMRT,1350.0,541290000.0,0.0,0.16869403954733306,0.013135666280975697
2021-09-01,AMRT,1380.0,271660000.0,0.021978906718775167,0.03964237904565711,0.021973604736417025
2021-10-01,AMRT,1195.0,335790000.0,-0.14393731378563937,0.09011956397553907,0.04728371752358916
2021-11-01,AMRT,1180.0,311220000.0,-0.012631746905900574,0.08752832062101032,-0.008749583447547761
2021-12-01,AMRT,1215.0,195400000.0,0.02922963831493831,0.09035146260208955,0.007251044128810151
2022-01-01,AMRT,1165.0,402130000.0,-0.042022989774847926,0.0358077220249354,0.007518599095578722
2022-02-01,AMRT,1090.0,393770000.0,-0.06654339077661152,0.04975047768005094,0.038027204271468315
2022-03-01,AMRT,1520.0,819400000.0,0.3325326386171327,0.22366449802553057,0.02625868925482401
2022-04-01,AMRT,1710.0,1270000000.0,0.11778303565638346,0.19973119464671943,0.022024127406266802
2022-05-01,AMRT,1820.0,3120000000.0,0.062343130574135555,0.14270794494575562,-0.011119973701102015
2022-06-01,AMRT,2040.0,1100000000.0,0.11411330676742105,0.031003228672540035,-0.033770024618140604
2022-07-01,AMRT,1875.0,1200000000.0,-0.08434114843375093,0.10294059746632285,0.005704531905731351
2022-08-01,AMRT,2180.0,1230000000.0,0.15071621737862356,0.12647523412184822,0.032200187272804874
2022-09-01,AMRT,2390.0,2029999999.9999998,0.09196848914242163,0.12233039217477684,-0.019381184867737062
2022-10-01,AMRT,2820.0,613320000.0,0.16544351900660298,0.038873232006309946,0.00821663371957248
2022-11-01,AMRT,3090.0,639610000.0,0.09143420595963185,0.042575900635896204,-0.0024795149584364933
2022-12-01,AMRT,2650.0,656410000.0,-0.15361145091152323,0.16699342611739576,-0.0331197597114306
2023-01-01,AMRT,2830.0,404640000.0,0.0657170716570154,0.13466857203288157,-0.0016479233763593043
2023-02-01,AMRT,2900.0,365700000.0,0.02443402533728204,0.11655433807041739,0.0005700679412241864
2023-03-01,AMRT,2880.0,315340000.0,-0.006920442844573795,0.0364316737225835,-0.005562522219070441
2023-04-01,AMRT,2900.0,280330000.0,0.006920442844573757,0.015713043219757413,0.016098299698546623
2023-05-01,AMRT,2640.0,532020000.0,-0.0939318198342035,0.05467133424644703,-0.04170069344666613
2023-06-01,AMRT,2580.0,484530000.0,-0.02298951822469872,0.051798640291433995,0.004305339275587631
2023-07-01,AMRT,2700.0,363780000.0,0.04546237407675741,0.06970080465029375,0.03965431514346898
2023-08-01,AMRT,2900.0,434450000.0,0.07145896398214505,0.04878865994869331,0.0031545722045208738
2023-09-01,AMRT,2960.0,250450000.0,0.0204785313435407,0.025491892817280003,-0.0019246900994165587
2023-10-01,AMRT,2890.0,453240000.0,-0.023932766211628247,0.04773354874005375,-0.02741606554326939
2023-11-01,AMRT,2870.0,727830000.0,-0.006944472352811046,0.022409025750417446,0.047508563312092064
2023-12-01,AMRT,2930.0,488910000.0,0.020690393257446246,0.022522264119950248,0.02676293980768268
2024-01-01,AMRT,2650.0,546750000.0,-0.10044278303084507,0.06348079275738085,-0.008958165638470818
2024-02-01,AMRT,2750.0,506190000.0,0.037041271680349076,0.07510266631165773,0.014895569767091568
2024-03-01,AMRT,2910.0,679120000.0,0.05655216950492115,0.0855666948014421,-0.003738470569610915
2024-04-01,AMRT,2930.0,447270000.0,0.006849341845574768,0.025041960913645737,-0.007520515015338369
2024-05-01,AMRT,2650.0,498700000.0,-0.10044278303084507,0.08023858824316729,-0.0370983919353244
2024-06-01,AMRT,2750.0,342420000.0,0.037041271680349076,0.07225535503508332,0.013230616701557592
2024-07-01,AMRT,2840.0,431240000.0,0.032203140494634734,0.07801732055674994,0.026843631055421528
2024-08-01,AMRT,2900.0,469020000.0,0.020906684819313643,0.008279918652688316,0.05561615066980826
2024-09-01,AMRT,3160.0,711020000.0,0.08586129060639236,0.03470328466008912,-0.018791683239290726
2024-10-01,AMRT,3320.0,542060000.0,0.049392755329576474,0.03255894933631072,0.006103866467383769
2024-11-01,AMRT,2850.0,560540000.0,-0.152645788647838,0.12847513000066949,-0.06262134395122569
2024-12-01,AMRT,2850.0,407630000.0,0.0,0.10532485803731335,-0.004842842825418933
2025-01-01,AMRT,2870.0,332180000.0,0.006993035490970604,0.09021658523586415,0.004129936591605287
2025-02-01,AMRT,2200.0,1080000000.0,-0.26585466940725955,0.15554928364736617,-0.12551767605732353
2025-03-01,AMRT,2050.0,948000000.0,-0.07061756721395342,0.1405861549568404,0.03756264593448044
2025-04-01,AMRT,2160.0,832480000.0,0.05226842854575687,0.16042693013639117,0.03859213403365827
2025-05-01,AMRT,2430.0,897890000.0,0.11778303565638346,0.09564510691493971,0.058690217015341
2025-06-01,AMRT,2390.0,581660000.0,-0.016597891409037828,0.067197429672989,-0.035192060012927184
2025-07-01,AMRT,2320.0,605020000.0,-0.029726180265200734,0.0816389963079872,0.0772878568141945
2025-08-01,AMRT,2200.0,544860000.0,-0.05310982531394841,0.01849445025556319,0.045212250234753795
2025-09-01,AMRT,1930.0,1020000000.0,-0.13093735744747595,0.05298997074979181,0.029019973653141105
2025-10-01,AMRT,2010.0,1200000000.0,0.040614719154190126,0.08589870971101081,0.012674484643434646
2025-11-01,AMRT,1800.0,918960000.0,-0.11034805716886534,0.09366944904598594,0.0412720713220834
2020-03-01,ANTM,450.0,2220000000.0,-0.24512245803298496,0.047763962240870976,-0.1834195973864485
2020-04-01,ANTM,510.0,2029999999.9999998,0.125163142954006,0.20818747875849428,0.038354495264067964
2020-05-01,ANTM,535.0,1060000000.0,0.04785602117763514,0.19533057733673423,0.007858532672410662
2020-06-01,ANTM,605.0,2020000000.0,0.12296171113483492,0.04401155538292965,0.03143027116709011
2020-07-01,ANTM,730.0,2130000000.0,0.18781607611159534,0.07004257074285015,0.04859026687461751
2020-08-01,ANTM,820.0,2900000000.0,0.11625980611586202,0.039520678054077905,0.017108421431161196
2020-09-01,ANTM,705.0,1530000000.0,-0.15110653744603017,0.17864004750059528,-0.07293113825253193
2020-10-01,ANTM,1055.0,8500000000.0,0.40309824309789827,0.2771593973924563,0.0516584197935001
2020-11-01,ANTM,1145.0,8000000000.0,0.08186387007817314,0.2782713519717499,0.09022142866260591
2020-12-01,ANTM,1935.0,11750000000.0,0.5247026894755422,0.22879590022311908,0.06328303840441724
2021-01-01,ANTM,2220.0,21180000000.0,0.13739986940244298,0.24124466889542392,-0.01971449038253515
2021-02-01,ANTM,2840.0,15170000000.0,0.2462968562889266,0.19973809357166697,0.06271805523165051
2021-03-01,ANTM,2250.0,6890000000.0,-0.23287383595678585,0.2511857622493238,-0.04192538321065883
2021-04-01,ANTM,2490.0,3400000000.0,0.1013524942602875,0.24573721065449042,0.0016859835362027938
2021-05-01,ANTM,2450.0,2720000000.0,-0.016194685919980606,0.16954568383348123,-0.008064964990874517
2021-06-01,ANTM,2300.0,1890000000.0,-0.06317890162153156,0.08475006029913482,0.006373969346252885
2021-07-01,ANTM,2520.0,2750000000.0,0.09134977858822783,0.0792174658548827,0.014026987831836188
2021-08-01,ANTM,2390.0,1580000000.0,-0.05296553557991268,0.08641984316571344,0.013135666280975697
2021-09-01,ANTM,2290.0,2420000000.0,-0.04274154837727102,0.08053148844306904,0.021973604736417025
2021-10-01,ANTM,2340.0,3070000000.0,0.02159911180346172,0.04042304851240819,0.04728371752358916
2021-11-01,ANTM,2300.0,1570000000.0,-0.017241806434506103,0.032400036834362815,-0.008749583447547761
2021-12-01,ANTM,2250.0,747700000.0,-0.02197890671877523,0.023909902923948782,0.007251044128810151
2022-01-01,ANTM,1770.0,3090000000.0,-0.23995066963059103,0.12723558680133495,0.007518599095578722
2022-02-01,ANTM,2220.0,2820000000.0,0.2265276492984503,0.23340566254245396,0.038027204271468315
2022-03-01,ANTM,2440.0,6900000000.0,0.09449084342092251,0.24044641322249946,0.02625868925482401
2022-04-01,ANTM,2600.0,2910000000.0,0.06351340572232593,0.08657074502144295,0.022024127406266802
2022-05-01,ANTM,2510.0,1950000000.0,-0.03522869188374383,0.06774555499031568,-0.011119973701102015
2022-06-01,ANTM,1800.0,2120000000.0,-0.33249608824157345,0.20613160281987852,-0.033770024618140604
2022-07-01,ANTM,1955.0,2460000000.0,0.08260352853521001,0.21391588259346866,0.005704531905731351
2022-08-01,ANTM,1990.0,3100000000.0,0.01774444529907191,0.22330204651297622,0.032200187272804874
2022-09-01,ANTM,1940.0,2240000000.0,-0.025446665661164262,0.054385992697393526,-0.019381184867737062
2022-10-01,ANTM,1845.0,1110000000.0,-0.05020869558274631,0.034390549931438814,0.00821663371957248
2022-11-01,ANTM,1985.0,2200000000.0,0.0731396366466632,0.06525236674167995,-0.0024795149584364933
2022-12-01,ANTM,1985.0,1210000000.0,0.0,0.0620283948751206,-0.0331197597114306
2023-01-01,ANTM,2310.0,2000000000.0,0.15162861039454845,0.07583003026394365,-0.0016479233763593043
2023-02-01,ANTM,1990.0,1520000000.0,-0.14911288579730111,0.1503725017707098,0.0005700679412241864
2023-03-01,ANTM,2090.0,1720000000.0,0.049029427240318606,0.15287926398061386,-0.005562522219070441
2023-04-01,ANTM,2100.0,835600000.0,0.0047732787526575905,0.10400315262429681,0.016098299698546623
2023-05-01,ANTM,1895.0,956560000.0,-0.10271850619498762,0.0780390135467282,-0.04170069344666613
2023-06-01,ANTM,1950.0,569810000.0,0.028610534041265838,0.06996429491807504,0.004305339275587631
2023-07-01,ANTM,1985.0,597250000.0,0.01778954156349824,0.07290016033606123,0.03965431514346898
2023-08-01,ANTM,1990.0,920700000.0,0.0025157245972473705,0.013110571070970458,0.0031545722045208738
2023-09-01,ANTM,1815.0,744990000.0,-0.09204917101958691,0.05949839178449925,-0.0019246900994165587
2023-10-01,ANTM,1705.0,748930000.0,-0.06252035698133393,0.048380716283494746,-0.02741606554326939
2023-11-01,ANTM,1740.0,743020000.0,0.02032000249095753,0.05825419465790532,0.047508563312092064
2023-12-01,ANTM,1705.0,896890000.0,-0.020320002490957494,0.041422628842903604,0.02676293980768268
2024-01-01,ANTM,1550.0,927060000.0,-0.0953101798043249,0.05865929275068063,-0.008958165638470818
2024-02-01,ANTM,1460.0,917510000.0,-0.05981849521091022,0.03751292509681735,0.014895569767091568
2024-03-01,ANTM,1600.0,1020000000.0,0.09156719352549043,0.09924753489140482,-0.003738470569610915
2024-04-01,ANTM,1640.0,1110000000.0,0.024692612590371414,0.07586387334258837,-0.007520515015338369
2024-05-01,ANTM,1465.0,1050000000.0,-0.11284099936707641,0.10421965051028377,-0.0370983919353244
2024-06-01,ANTM,1250.0,927950000.0,-0.15871169115482084,0.0954434853856865,0.013230616701557592
2024-07-01,ANTM,1315.0,995060000.0,0.050693114315518165,0.11007414111793638,0.026843631055421528
2024-08-01,ANTM,1390.0,2570000000.0,0.055467081512872454,0.12230134230546497,0.05561615066980826
2024-09-01,ANTM,1480.0,2120000000.0,0.06273834063342335,0.006065605892364413,-0.018791683239290726
2024-10-01,ANTM,1600.0,2670000000.0,0.07796154146971192,0.011479095359607538,0.006103866467383769
2024-11-01,ANTM,1430.0,1290000000.0,-0.1123291849739196,0.10574414478386371,-0.06262134395122569
2024-12-01,ANTM,1525.0,923030000.0,0.06431996578755905,0.10614579252321486,-0.004842842825418933
2025-01-01,ANTM,1390.0,671430000.0,-0.09269066291677457,0.09681849990185279,0.004129936591605287
2025-02-01,ANTM,1585.0,1360000000.0,0.13128066018664356,0.11496320113644566,-0.12551767605732353
2025-03-01,ANTM,1635.0,1070000000.0000001,0.031058397019972803,0.11219141785520968,0.03756264593448044
2025-04-01,ANTM,2170.0,3620000000.0,0.28308436320315156,0.12688968562911787,0.03859213403365827
2025-05-01,ANTM,3110.0,5190000000.0,0.35989555863877454,0.17202273407717752,0.058690217015341
2025-06-01,ANTM,3040.0,4600000000.0,-0.022765210773012433,0.20243236981457582,-0.035192060012927184
2025-07-01,ANTM,2850.0,3250000000.0,-0.06453852113757118,0.23392255199147563,0.0772878568141945
2025-08-01,ANTM,3040.0,2290000000.0,0.06453852113757116,0.06586328505172331,0.045212250234753795
2025-09-01,ANTM,3160.0,5040000000.0,0.03871451218069043,0.06829952558464526,0.029019973653141105
2025-10-01,ANTM,3100.0,3370000000.0,-0.01916991610772017,0.04286527138008457,0.012674484643434646
2025-11-01,ANTM,2910.0,2260000000.0,-0.0632490303076994,0.05113729777718069,0.0412720713220834
2020-03-01,ARTO,610.0,2770000.0,0.4244975402774935,0.2702038057943525,-0.1834195973864485
2020-04-01,ARTO,722.0,6080000.0,0.16856618172546925,0.2702896267193462,0.038354495264067964
2020-05-01,ARTO,726.0,1810000.0,0.005524875931969807,0.21119557332557934,0.007858532672410662
2020-06-01,ARTO,1468.0,10250000.0,0.7041061943496647,0.3654680631187395,0.03143027116709011
2020-07-01,ARTO,2322.0,29240000.0,0.45852795308337596,0.35438592874019215,0.04859026687461751
2020-08-01,ARTO,2181.0,3360000.0,-0.06264539605620771,0.3915435977910056,0.017108421431161196
2020-09-01,ARTO,2355.0,4300000.0,0.07675724024888916,0.2698158730320653,-0.07293113825253193
2020-10-01,ARTO,2364.0,4430000.0,0.0038143720754706925,0.069726439038923,0.0516584197935001
2020-11-01,ARTO,2397.0,5230000.0,0.013862855908395446,0.0395333985938359,0.09022142866260591
2020-12-01,ARTO,3566.0,80050000.0,0.3972265639887013,0.2242921671415786,0.06328303840441724
2021-01-01,ARTO,5557.0,180310000.0,0.44361387485683546,0.23586912104310495,-0.01971449038253515
2021-02-01,ARTO,8293.0,180760000.0,0.40035339117128244,0.02592627080303795,0.06271805523165051
2021-03-01,ARTO,9725.0,193890000.0,0.15928810403544333,0.15320198326815232,-0.04192538321065883
2021-04-01,ARTO,10150.0,134880000.0,0.042773815983286445,0.18236922463956334,0.0016859835362027938
2021-05-01,ARTO,12150.0,428110000.0,0.17985546429876112,0.07392560892928043,-0.008064964990874517
2021-06-01,ARTO,13625.0,561950000.0,0.11457717076275026,0.06856670191553925,0.006373969346252885
2021-07-01,ARTO,17950.0,357090000.0,0.2756837743849801,0.0810346205351395,0.014026987831836188
2021-08-01,ARTO,15175.0,404170000.0,-0.16794077798872592,0.22456419741586994,0.013135666280975697
2021-09-01,ARTO,15100.0,550580000.0,-0.004954593124683341,0.2243973905239674,0.021973604736417025
2021-10-01,ARTO,15500.0,557950000.0,0.026145280104322207,0.10424418170613794,0.04728371752358916
2021-11-01,ARTO,15825.0,613040000.0,0.020750944105038974,0.016618642242984007,-0.008749583447547761
2021-12-01,ARTO,16000.0,566300000.0,0.010997754209541284,0.007677576817629378,0.007251044128810151
2022-01-01,ARTO,16400.0,969660000.0,0.024692612590371414,0.007049948104497348,0.007518599095578722
2022-02-01,ARTO,16175.0,1030000000.0,-0.013814494443188432,0.019519196198313965,0.038027204271468315
2022-03-01,ARTO,14650.0,502490000.0,-0.09902650492388795,0.06331179992803304,0.02625868925482401
2022-04-01,ARTO,11650.0,291640000.0,-0.2291341554513668,0.10843711224531627,0.022024127406266802
2022-05-01,ARTO,9375.0,509790000.0,-0.21725960815523498,0.07193523974031854,-0.011119973701102015
2022-06-01,ARTO,9150.0,440150000.0,-0.024292692569044587,0.11499076796284229,-0.033770024618140604
2022-07-01,ARTO,10575.0,425450000.0,0.14473884564491177,0.18113106303425738,0.005704531905731351
2022-08-01,ARTO,8425.0,253790000.0,-0.2272892486939162,0.18627227638008553,0.032200187272804874
2022-09-01,ARTO,6600.0,233440000.0,-0.24413382720604562,0.2198145424719357,-0.019381184867737062
2022-10-01,ARTO,5100.0,409380000.0,-0.2578291093020998,0.01529696954142994,0.00821663371957248
2022-11-01,ARTO,4590.0,339690000.0,-0.10536051565782628,0.08435269685237476,-0.0024795149584364933
2022-12-01,ARTO,3720.0,373320000.0,-0.21015635578739858,0.0779973627588336,-0.0331197597114306
2023-01-01,ARTO,3210.0,407970000.0,-0.14745273114313068,0.05273466168225756,-0.0016479233763593043
2023-02-01,ARTO,2510.0,984990000.0,-0.245988183998232,0.049874676149022704,0.0005700679412241864
2023-03-01,ARTO,2420.0,929640000.0,-0.03651521297509745,0.10479765741330697,-0.005562522219070441
2023-04-01,ARTO,2070.0,281140000.0,-0.15621893289131727,0.10509235985181133,0.016098299698546623
2023-05-01,ARTO,2380.0,483450000.0,0.1395518804061056,0.14877778504204664,-0.04170069344666613
2023-06-01,ARTO,3180.0,558960000.0,0.2897807091087021,0.22692317188721167,0.004305339275587631
2023-07-01,ARTO,2910.0,363560000.0,-0.08872811560868431,0.1905909179118124,0.03965431514346898
2023-08-01,ARTO,2330.0,329330000.0,-0.2222848136057919,0.2656179654822866,0.0031545722045208738
2023-09-01,ARTO,2020.0,298780000.0,-0.14277075616449583,0.06718194686683879,-0.0019246900994165587
2023-10-01,ARTO,1575.0,361100000.0,-0.24884223913551698,0.055195020429406716,-0.02741606554326939
2023-11-01,ARTO,3200.0,1160000000.0,0.7088955375280844,0.5250156004285755,0.047508563312092064
2023-12-01,ARTO,2900.0,921820000.0,-0.09844007281325252,0.5150523028793916,0.02676293980768268
2024-01-01,ARTO,3210.0,450100000.0,0.10156020014949625,0.4204456185483755,-0.008958165638470818
2024-02-01,ARTO,2710.0,290790000.0,-0.169322302250315,0.14047640949137172,0.014895569767091568
2024-03-01,ARTO,2670.0,219900000.0,-0.014870162479451393,0.135885259764804,-0.003738470569610915
2024-04-01,ARTO,2150.0,160110000.0,-0.21661063027258676,0.10550739768086767,-0.007520515015338369
2024-05-01,ARTO,2410.0,213530000.0,0.11415890536299227,0.16671142852159174,-0.0370983919353244
2024-06-01,ARTO,2410.0,192700000.0,0.0,0.16800838596398476,0.013230616701557592
2024-07-01,ARTO,2700.0,409240000.0,0.11362502550771977,0.06575609873236807,0.026843631055421528
2024-08-01,ARTO,2870.0,340030000.0,0.06106025676124628,0.056865420498384736,0.05561615066980826
2024-09-01,ARTO,3050.0,482020000.0,0.06082956084779045,0.0304150982864096,-0.018791683239290726
2024-10-01,ARTO,2840.0,177950000.0,-0.07133753844620562,0.07637339363524775,0.006103866467383769
2024-11-01,ARTO,2640.0,155510000.0,-0.0730251350148899,0.0767985131393152,-0.06262134395122569
2024-12-01,ARTO,2430.0,90830000.0,-0.08288765980576775,0.00623862539412074,-0.004842842825418933
2025-01-01,ARTO,2250.0,59380000.0,-0.07696104113612832,0.0049646342782438116,0.004129936591605287
2025-02-01,ARTO,1755.0,93480000.0,-0.2484613592984996,0.09734999906039926,-0.12551767605732353
2025-03-01,ARTO,1465.0,118210000.0,-0.18061361444879856,0.08637083956726195,0.03756264593448044
2025-04-01,ARTO,1850.0,143310000.0,0.23333039662120275,0.26079246437672127,0.03859213403365827
2025-05-01,ARTO,1830.0,202440000.0,-0.010869672236903879,0.20808504825698051,0.058690217015341
2025-06-01,ARTO,1775.0,135100000.0,-0.03051554392595049,0.14698883985297292,-0.035192060012927184
2025-07-01,ARTO,1870.0,189020000.0,0.05213800793911607,0.0431808940611015,0.0772878568141945
